Id:Start:End,text,Appeal_to_Authority,Appeal_to_fear-prejudice,Bandwagon,Black-and-White_Fallacy,Causal_Oversimplification,Doubt,Exaggeration_Minimisation,Flag-Waving,Loaded_Language,Name_Calling_Labeling,Obfuscation_Intentional_Vagueness_Confusion,Red_Herring,Reductio_ad_hitlerum,Repetition,Slogans,Straw_Men,Thought-terminating_Cliches,Whataboutism
697454736:8793:8976,"He mentions the Holy Father's letter to the Buenos Aires bishops, but he fails to take into account that the statement of those Argentine bishops can be interpreted in an orthodox way",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
697454736:9555:9693,"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697454736:10671:10952,"Does Mr. Ferrara believe that the Catholic Church under Pope Francis is a “Leviathan Church” and not the Catholic Church?	If this is so, then it would suggest that Mr. Ferrara is refusing submission to the Roman Pontiff and communion with the members of the Church subject to him.	",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697454736:11963:12027,"Dr. Fastiggi has succumbed to an unfortunate literal-mindedness.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
697454736:12492:12645,"demonstrate a pronounced lack of comprehension of pertinent ecclesiological and theological basics, and a rather embarrassing lack of rhetorical finesse.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
697454736:12874:13040,"I respectfully suggest that Dr. Fastiggi’s comments evince a need for serious study and reflection before he ventures further opinions on this controversy in public.	",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
697454736:7761:7777,"Irony of ironies",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
697454736:10597:10632,"foot soldiers of a Leviathan Church",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
697472447:3600:3641,"What exactly do they want us to believe?	",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
697472447:2430:2530,"There are obviously certain things that the FBI and other investigators seem intent on covering up.	",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
697472447:3397:3460,"so why change the narrative to make it even more unbelievable?	",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
697959084:2647:2665,"Slowly but surely ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
697959084:128:157,"astonishing eyewitness report",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
697959084:1689:1765,"Keep in mind, this is all information that the police and the FBI has hidden",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
697959084:1688:1792,"	Keep in mind, this is all information that the police and the FBI has hidden from the American people.	",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
697959084:2783:2857,"it is strikingly obvious that authorities have lied to the American people",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
697959084:2914:2988,"One can only speculate as to what the reasons for these lies actually are?",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
697996062:94:108,"less glamorous",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
697996062:427:469,"you move closer to legalizing all illegals",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
698018235:1659:1883,"Any Jew who opposes the Occupation — or opposes Zionism itself — knows that feeling of being shunned from the places that are supposed to shelter and nurture you: families, synagogues, community centers, arts organizations,`",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698018235:2917:3002,"people who hate the existence of Jewish nationhood.	Not of Jewish nationhood itself.	",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
698018235:305:335,"radical anti-Israel hate group",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
698018235:555:581,"anti-Israel BDS hate group",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
698018235:657:688,"accused Jews of drinking blood.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
698018235:641:652,"anti-Semite",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
698018235:976:1049,"EU no longer considers #Hamas a terrorist group.	Time for US to do same.`",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698018235:1482:1493,"anti-Israel",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
698018235:3538:3578,"go whine to the New York Times some more",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
698018235:3623:3651,"burn crosses on their lawn.	",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
698018235:976:1047,"EU no longer considers #Hamas a terrorist group.	Time for US to do same",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698018235:1910:1920,"terrified ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
698018235:2132:2410,"If our Jewish institutions — particularly the American Jewish Historical Society — cannot accommodate dissent, and effectively exclude all Jewish anti-Zionists, then they have not only lost a rapidly growing Jewish population, but they have lost a key aspect of their Jewishness",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698018235:2431:2460,"knapsack of entitled nonsense",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
698018235:2723:2731,"whining ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
698018235:3283:3380,"It's resistance to a propaganda campaign intended to attack the human rights of the Jewish people",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
698018235:3514:3649,"Either that or they can go whine to the New York Times some more because the Jewish community won't let them burn crosses on their lawn",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698092698:306:327,"conspiracy theorists”",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
698092698:675:692,"Are they for real",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
698092698:694:784,"Further, the FBI insists there is no jihad motive, while saying they don’t know his motive",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
698092698:1997:2029,"That raised a number of question",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
698092698:353:372,"Are they for real?	",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
698092698:577:694,"Do the FBI and law enforcement think people won’t talk about it or speculate as to what happened?	Are they for real?	",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
698092698:2393:2454,"contradicting a timeline they had offered earlier this week….",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
698092698:5882:5949,"These discrepancies on basic facts are feeding conspiracy theories.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
698780559:733:764,"they want the public to believe",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
698780559:458:627,"His mere existence appears to have been fabricated by the very authorities who are cramming lies down our throats about this massacre for the sake of political agendas.	",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
698780559:337:372,"mysteriously vanished into thin air",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
698780559:60:95,"Mysteriously Vanished Into Thin Air",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
698780559:541:571,"cramming lies down our throats",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
698780559:1908:1932,"vanishing into thin air.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
698780559:2364:2399,"they desperately want us to believe",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
700551604:5659:5820,"a good strategy was to blame the assassination on a communist because then they could smear anyone who challenged the official story as a communist sympathizer.	",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
700551604:1881:2028,"Trump is in the driver’s seat because the CIA cannot afford to permit the American people to see the records it wants to continue to be kept secret",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
700551604:2735:2777,"no reasonable person can honestly believe ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
700551604:3068:3179,"Really?	What, like the CIA was using typewriters instead of computers and pay telephones instead of cell phones",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
700551604:3209:3233,"the extreme nonchalance ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
700551604:3383:3404,"absolutely ludicrous ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
700551604:5322:5341,"purported communist",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
700551604:6897:6916,"Something dreadful ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
700551604:1657:1686,"cherished long-secret records",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
700551604:1881:2029,"Trump is in the driver’s seat because the CIA cannot afford to permit the American people to see the records it wants to continue to be kept secret.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
700551604:2034:2150,"once the CIA gives Trump what he wants, he will cave and give the CIA the continued secrecy it so desperately needs.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
700551604:2566:2610,"the two most important and meaningless words",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
700551604:2830:2880,"result in the United States falling into the ocean",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
700551604:2894:2956,"the communists are going to take over the federal government.	",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
700551604:3209:3232,"the extreme nonchalance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
700551604:3326:3365,"It’s essentially an admission of guilt,",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
700551604:4462:4524,"the mainstream media has never given any serious consideration",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
700551604:4686:4699,"pat frame-up:",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
700551604:5977:6097,"They had to make certain that Oswald was not on to them and had not discovered that he was being set up for a frame-up.	",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
700551604:7425:7513,"it knows that those records will further implicate the CIA in the Kennedy assassination.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
700551604:7547:7631,"by seeking continued secrecy, it’s essentially an implicit acknowledgment of guilt.	",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
700551604:7694:7798,"because it knows that its assets and allies in the mainstream press will continue to come to its defense",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
700551604:8615:8673,"the CIA steadfastly kept secret from the American people.	",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
700551604:8924:8979,"Every American owes it to himself to read that manual.	",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
700551604:9219:9326,"to keep some of the CIA’s decades-old JFK’s related assassination records secret from the American people.	",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
700551604:3698:3735,"lone nut former U.S. Marine communist",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
700551604:5343:5410,"That would enable the CIA to blame the assassination on a communist",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
700662577:245:271,"crisis of epic proportions",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
700662577:641:780,"the blurry picture feels like it’s worth a good deal more than 1,000 words.	It illuminates just a small sliver of the public health crisis ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
700662577:1385:1423,"the post-apocalyptic ravaged territory",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
700662577:1570:1601,"The islands are grappling with ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
700662577:2777:2813,"the power grid’s utter annihilation ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
700662577:60:86,"Crisis Of Epic Proportions",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
700662577:108:120,"devastating ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
700662577:1217:1228,"devastated ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
700662577:1570:1765,"The islands are grappling with physician shortages, Medicaid programs facing an impending funding cliff, and widespread disparities in Federal health programs—and that was before hurricane season",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700662577:1907:1984,"but more can and should be done to help Americans impacted by these disasters",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
700662577:2794:2813,"utter annihilation ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
700662577:3515:3530,"looming crisis ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
701225819:177:187,"hatemonger",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
701225819:2689:2694,"Satan",0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
701225819:2787:2792,"Satan",0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
701225819:2982:2991,"grotesque",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
701225819:77:99,"white supremacist icon",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
701225819:996:1019,"“Jewish Zionist Agent.”",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
701225819:2174:2182,"venomous",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
701225819:2616:2621,"Satan",0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
701225819:2747:2752,"Satan",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
701225819:3787:3804,"“Death to Israel”",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
701225819:3837:3860,"wicked and filth-ridden",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
701225819:4606:4636,"grandson of a monkey and a pig",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
701225819:4720:4740,"“monkeys and pigs.”	",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
701225819:131:143,"Ku Klux Klan",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701225819:305:313,"enamored",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
701225819:1201:1299,"white nationalist plowed his car into a group of people who were protesting the rally, killing one",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701225819:1525:1551,"Racist Jewish Supremacists",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
701225819:1572:1583,"Destruction",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
701225819:1767:1771,"wild",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
701225819:3309:3315,"absurd",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
701225819:4268:4313,"the greatest leader in modern Western history",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
701225819:5914:5927,"hatemongering",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
701225819:6102:6112,"toxic hate",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
701225819:111:143,"Grand Wizard of the Ku Klux Klan",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
701225819:1493:1605,"Dr.	David Duke Exposes the Real Racist Jewish Supremacists Who Orchestrate the Destruction of European Mankind…’",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701225819:1872:1889,"Jewish extremists",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
701225819:1967:1987,"a man to believe in!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
701225819:2798:2811,"Arch Deceiver",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
701553469:4177:4280," know exactly what the reaction would be if a student paper refused to publish any pro-Islamist content",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701553469:31:42,"Kicked Off ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
701553469:77:143,"First they came for the Jews.	And then they came for everyone else",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
701553469:351:362,"kicked off ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
701553469:1716:1745,"the campus anti-Israel crowd ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
701553469:1864:1888,"racist boycott movement ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
701553469:3139:3159,"utterly unacceptable",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
701553469:3455:3476,"punch a Zionist today",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
701553469:3695:3715,"a toxic campus press",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
701553469:3898:3917,"the absurd attacks ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
701553469:1983:2143,"I have no doubt from the information circulated about me and campaign run against me prior to this vote that this was about my Jewish identity, and nothing more",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
701553469:288:302,"blatant agenda",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
701553469:2486:2651,"why did a BDS-led campaign name and shame me for my affiliation with a Jewish organization, and call on students to remove me from student government for this reason",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
701553469:2666:2781,"If BDS is not anti-Semitic, why was I barred from participating in student government because of my Jewish identity",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
701837665:803:833,"Donald “Art of the Deal” Trump",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
701837665:1806:1828,"Art of the Deal” Trump",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
701837665:2828:2849,"Art of the Deal Trump",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
701837665:1364:1449,"they demonstrate their lack of understanding about how things work in Washington, D.C",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
701837665:5040:5084,"isn’t even questioning that ludicrous notion",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
701837665:7193:7229,"a grave threat to “national security",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
701837665:8276:8312,"suspension of logic and common sense",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
701837665:9299:9330,"America’s sworn Cold War enemy ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
701837665:10112:10206,"skate blissfully across the Cold War stage of history with nary any abuse or harassment at all",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
701837665:10208:10227,"Don’t make me laugh",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
701837665:761:802,"A blind man could see what was happening.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
701837665:1829:2010,"obviously sat on the request, undoubtedly hoping that he could get what he wanted in return if he just continued holding out and conveying that he was ready to release the records.	",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
701837665:2534:2575,"with some earthshattering new information",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
701837665:2618:2726,"the United States would fall into the ocean if Americans were finally permitted to see the CIA’s long-secret",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
701837665:2792:2941,"it is a virtual certainly that when Art of the Deal Trump sent out those two tweets, he was sending a message to the CIA as part of the negotiations:",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
701837665:3251:3424,"the records undoubtedly contain more incriminating circumstantial evidence that fills in the mosaic of a U.S. national-security regime-change operation on November 22, 1963.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
701837665:3510:3534,"ridiculous and illogical",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
701837665:3824:3884,"it knew would point to the CIA’s guilt in the assassination.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
701837665:3958:4069,"the obvious inference that people would draw — that the CIA was continuing to cover up incriminatory evidence.	",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
701837665:5068:5085,"ludicrous notion.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
701837665:5821:5842,"is, well, laughable.	",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
701837665:6697:6873,"Let’s state the obvious: The CIA records that are still being suppressed have nothing to do with “national security.” They have everything to do with covering up the CIA’s role",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
701837665:7193:7359,"a grave threat to “national security,” i.e., befriending the Russians (i.e., the Soviets) and Cubans and entering into peaceful coexistence with the communist world.	",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701837665:7401:7456,"who had absolutely no motive to kill President Kennedy,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
701837665:7727:7748,"who Kennedy admired),",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
701837665:7785:7841,"For a more detailed analysis of motive, read FFF’s ebook",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701837665:7529:7667,"the same motive that motivated the CIA and Pentagon to target other political leaders for regime change or assassination around that time,",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
701837665:8115:8155,"a lone nut, former U.S. Marine communist",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
701837665:8453:8558,"For anyone who has a critical, analytical, independent mindset, the official story is filled with holes.	",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
701837665:9331:9373,"and former World War II partner and ally),",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
701837665:9425:9434,"Red wife,",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
701837665:9471:9502,"or even an iota of harassment.	",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
701837665:9741:9757,"It skewers them.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
701837665:9780:9814,"they call Julian Assange a traitor",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
701837665:10090:10111,"self-avowed communist",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
701837665:10802:10973,"They needed to get rid of Kennedy to protect national security and elevate Johnson, who had the same anti-communist mindset as the Pentagon and the CIA, to the presidency.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
701837665:11844:11916,"no doubt being told that he was being prepared for an important mission,",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
701837665:11964:12008,"no government operation ever goes perfectly.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
701837665:12031:12047,"dreadfully wrong",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
701837665:12178:12198,"shrouded in mystery.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
701837665:12594:12666,"the United States did not fall into the ocean or fall to the communists.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
701837665:2456:2470,"So interesting",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
701837665:2544:2564,"earthshattering new ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
701837665:2740:2762,"But how likely is that",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
701837665:2942:2991,"Give me what I want or I will release the records",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701837665:12381:12476,"the CIA has argued that the release of any of its JFK records would threaten “national security",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
701939679:234:337,"Imagine spending all that time studying Islam and yet still misunderstanding its true, peaceful message",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
